admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Mayoyao,PH142706000,,,,Ifugao,PH142700000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Alfonso Lista,PH142707000,,Potia,,Ifugao,PH142700000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Aguinaldo,PH142708000,,,,Ifugao,PH142700000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Hingyon,PH142709000,,,,Ifugao,PH142700000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tinoc,PH142710000,,,,Ifugao,PH142700000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Asipulo,PH142711000,,,,Ifugao,PH142700000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Balbalan,PH143201000,,,,Kalinga,PH143200000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lubuagan,PH143206000,,,,Kalinga,PH143200000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pasil,PH143208000,,,,Kalinga,PH143200000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pinukpuk,PH143209000,,,,Kalinga,PH143200000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Rizal,PH143211000,,Liwan,,Kalinga,PH143200000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Tabuk,PH143213000,,Capital,,Kalinga,PH143200000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tanudan,PH143214000,,,,Kalinga,PH143200000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tinglayan,PH143215000,,,,Kalinga,PH143200000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Barlig,PH144401000,,,,Mountain Province,PH144400000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bauko,PH144402000,,,,Mountain Province,PH144400000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Besao,PH144403000,,,,Mountain Province,PH144400000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bontoc,PH144404000,,Capital,,Mountain Province,PH144400000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Natonin,PH144405000,,,,Mountain Province,PH144400000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Paracelis,PH144406000,,,,Mountain Province,PH144400000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sabangan,PH144407000,,,,Mountain Province,PH144400000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sadanga,PH144408000,,,,Mountain Province,PH144400000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sagada,PH144409000,,,,Mountain Province,PH144400000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tadian,PH144410000,,,,Mountain Province,PH144400000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Calanasan,PH148101000,,Bayag,,Apayao,PH148100000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Conner,PH148102000,,,,Apayao,PH148100000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Flora,PH148103000,,,,Apayao,PH148100000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kabugao,PH148104000,,Capital,,Apayao,PH148100000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Luna,PH148105000,,,,Apayao,PH148100000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pudtol,PH148106000,,,,Apayao,PH148100000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Marcela,PH148107000,,,,Apayao,PH148100000,Cordillera Administrative Region ,PH140000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Lamitan,PH150702000,,,,Basilan,PH150700000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lantawan,PH150703000,,,,Basilan,PH150700000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Maluso,PH150704000,,,,Basilan,PH150700000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sumisip,PH150705000,,,,Basilan,PH150700000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tipo-Tipo,PH150706000,,,,Basilan,PH150700000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tuburan,PH150707000,,,,Basilan,PH150700000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Akbar,PH150708000,,,,Basilan,PH150700000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Al-Barka,PH150709000,,,,Basilan,PH150700000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Hadji Mohammad Ajul,PH150710000,,,,Basilan,PH150700000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Ungkaya Pukan,PH150711000,,,,Basilan,PH150700000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Hadji Muhtamad,PH150712000,,,,Basilan,PH150700000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tabuan-Lasa,PH150713000,,,,Basilan,PH150700000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bacolod-Kalawi,PH153601000,,Bacolod Grande,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Balabagan,PH153602000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Balindong,PH153603000,,Watu,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bayang,PH153604000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Binidayan,PH153605000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bubong,PH153606000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Butig,PH153607000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Ganassi,PH153609000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kapai,PH153610000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lumba-Bayabao,PH153611000,,Maguing,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lumbatan,PH153612000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Madalum,PH153613000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Madamba,PH153614000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Malabang,PH153615000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Marantao,PH153616000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Marawi City,PH153617000,,Capital,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Masiu,PH153618000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mulondo,PH153619000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pagayawan,PH153620000,,Tatarikan,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Piagapo,PH153621000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Poona Bayabao,PH153622000,,Gata,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pualas,PH153623000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Ditsaan-Ramain,PH153624000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Saguiaran,PH153625000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tamparan,PH153626000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Taraka,PH153627000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tubaran,PH153628000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tugaya,PH153629000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Wao,PH153630000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Marogong,PH153631000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Calanogas,PH153632000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Buadiposo-Buntong,PH153633000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Maguing,PH153634000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Picong,PH153635000,,Sultan Gumander,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lumbayanague,PH153636000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bumbaran,PH153637000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tagoloan II,PH153638000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kapatagan,PH153639000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sultan Dumalondong,PH153640000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lumbaca-Unayan,PH153641000,,,,Lanao del Sur,PH153600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Ampatuan,PH153801000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Buldon,PH153802000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Buluan,PH153803000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Datu Paglas,PH153805000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Datu Piang,PH153806000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Datu Odin Sinsuat,PH153807000,,Dinaig,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Shariff Aguak,PH153808000,,"Maganoy, Capital",,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Matanog,PH153809000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pagalungan,PH153810000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Parang,PH153811000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sultan Kudarat,PH153812000,,Nuling,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sultan Sa Barongis,PH153813000,,Lambayong,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kabuntalan,PH153814000,,Tumbao,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Upi,PH153815000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Talayan,PH153816000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
South Upi,PH153817000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Barira,PH153818000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Gen. S.K. Pendatun,PH153819000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mamasapano,PH153820000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Talitay,PH153821000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pagagawan,PH153822000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Paglat,PH153823000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sultan Mastura,PH153824000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Guindulungan,PH153825000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Datu Saudi-Ampatuan,PH153826000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Datu Unsay,PH153827000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Datu Abdullah Sangki,PH153828000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Rajah Buayan,PH153829000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Datu Blah T. Sinsuat,PH153830000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Datu Anggal Midtimbang,PH153831000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mangudadatu,PH153832000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pandag,PH153833000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Northern Kabuntalan,PH153834000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Datu Hoffer Ampatuan,PH153835000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Datu Salibo,PH153836000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Shariff Saydona Mustapha,PH153837000,,,,Maguindanao,PH153800000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Indanan,PH156601000,,,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Jolo,PH156602000,,Capital,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kalingalan Caluang,PH156603000,,,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Luuk,PH156604000,,,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Maimbung,PH156605000,,,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Hadji Panglima Tahil,PH156606000,,Marunggas,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Old Panamao,PH156607000,,,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pangutaran,PH156608000,,,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Parang,PH156609000,,,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pata,PH156610000,,,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Patikul,PH156611000,,,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Siasi,PH156612000,,,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Talipao,PH156613000,,,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tapul,PH156614000,,,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tongkil,PH156615000,,,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Panglima Estino,PH156616000,,New Panamao,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Lugus,PH156617000,,,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Pandami,PH156618000,,,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Omar,PH156619000,,,,Sulu,PH156600000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Panglima Sugala,PH157001000,,Balimbing,,Tawi-Tawi,PH157000000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bongao,PH157002000,,Capital,,Tawi-Tawi,PH157000000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Mapun,PH157003000,,Cagayan de Tawi-Tawi,,Tawi-Tawi,PH157000000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Simunul,PH157004000,,,,Tawi-Tawi,PH157000000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sitangkai,PH157005000,,,,Tawi-Tawi,PH157000000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
South Ubian,PH157006000,,,,Tawi-Tawi,PH157000000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tandubas,PH157007000,,,,Tawi-Tawi,PH157000000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Turtle Islands,PH157008000,,,,Tawi-Tawi,PH157000000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Languyan,PH157009000,,,,Tawi-Tawi,PH157000000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sapa-Sapa,PH157010000,,,,Tawi-Tawi,PH157000000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sibutu,PH157011000,,,,Tawi-Tawi,PH157000000,Autonomous Region in Muslim Mindanao ,PH150000000,Philippines (the),PH,2016-06-15,2018-01-30,
Buenavista,PH160201000,,,,Agusan del Norte,PH160200000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Butuan City,PH160202000,,Capital,,Agusan del Norte,PH160200000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Cabadbaran,PH160203000,,,,Agusan del Norte,PH160200000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Carmen,PH160204000,,,,Agusan del Norte,PH160200000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Jabonga,PH160205000,,,,Agusan del Norte,PH160200000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Kitcharao,PH160206000,,,,Agusan del Norte,PH160200000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Las Nieves,PH160207000,,,,Agusan del Norte,PH160200000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Magallanes,PH160208000,,,,Agusan del Norte,PH160200000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Nasipit,PH160209000,,,,Agusan del Norte,PH160200000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santiago,PH160210000,,,,Agusan del Norte,PH160200000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Tubay,PH160211000,,,,Agusan del Norte,PH160200000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Remedios T. Romualdez,PH160212000,,,,Agusan del Norte,PH160200000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
City of Bayugan,PH160301000,,,,Agusan del Sur,PH160300000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bunawan,PH160302000,,,,Agusan del Sur,PH160300000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Esperanza,PH160303000,,,,Agusan del Sur,PH160300000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
La Paz,PH160304000,,,,Agusan del Sur,PH160300000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Loreto,PH160305000,,,,Agusan del Sur,PH160300000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Prosperidad,PH160306000,,Capital,,Agusan del Sur,PH160300000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Rosario,PH160307000,,,,Agusan del Sur,PH160300000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Francisco,PH160308000,,,,Agusan del Sur,PH160300000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
San Luis,PH160309000,,,,Agusan del Sur,PH160300000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Santa Josefa,PH160310000,,,,Agusan del Sur,PH160300000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Talacogon,PH160311000,,,,Agusan del Sur,PH160300000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Trento,PH160312000,,,,Agusan del Sur,PH160300000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Veruela,PH160313000,,,,Agusan del Sur,PH160300000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Sibagat,PH160314000,,,,Agusan del Sur,PH160300000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Alegria,PH166701000,,,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Bacuag,PH166702000,,,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Burgos,PH166704000,,,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Claver,PH166706000,,,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
Dapa,PH166707000,,,,Surigao del Norte,PH166700000,Region XIII ,PH160000000,Philippines (the),PH,2016-06-15,2018-01-30,
