id,name_1,name_alt,type_1,type_alt,code_gadm,code_govt
FRA010001001003008,Saint-Ciers-du-Taillon,,Commune,Commune simple,FRA.10.1.1.3.8_1,
FRA010001001003009,Saint-Dizant-du-Bois,,Commune,Commune simple,FRA.10.1.1.3.9_1,
FRA010001001003010,Saint-Georges-des-Agoûts,,Commune,Commune simple,FRA.10.1.1.3.10_1,
FRA010001001003011,Saint-Hilaire-du-Bois,,Commune,Commune simple,FRA.10.1.1.3.11_1,
FRA010001001003012,Saint-Martial-de-Mirambeau,,Commune,Commune simple,FRA.10.1.1.3.12_1,
FRA010001001003013,Saint-Sorlin-de-Conac,,Commune,Commune simple,FRA.10.1.1.3.13_1,
FRA010001001003014,Saint-Thomas-de-Conac,,Commune,Commune simple,FRA.10.1.1.3.14_1,
FRA010001001003015,Sainte-Ramée,,Commune,Commune simple,FRA.10.1.1.3.15_1,
FRA010001001003016,Salignac-de-Mirambeau,,Commune,Commune simple,FRA.10.1.1.3.16_1,
FRA010001001003017,Semillac,,Commune,Commune simple,FRA.10.1.1.3.17_1,
FRA010001001003018,Semoussac,,Commune,Commune simple,FRA.10.1.1.3.18_1,
FRA010001001003019,Soubran,,Commune,Commune simple,FRA.10.1.1.3.19_1,
FRA010001001004001,Bran,,Commune,Commune simple,FRA.10.1.1.4.1_1,
FRA010001001004002,Chamouillac,,Commune,Commune simple,FRA.10.1.1.4.2_1,
FRA010001001004003,Chartuzac,,Commune,Commune simple,FRA.10.1.1.4.3_1,
FRA010001001004004,Corignac,,Commune,Commune simple,FRA.10.1.1.4.4_1,
FRA010001001004005,Coux,,Commune,Commune simple,FRA.10.1.1.4.5_1,
FRA010001001004006,Expiremont,,Commune,Commune simple,FRA.10.1.1.4.6_1,
FRA010001001004007,Jussas,,Commune,Commune simple,FRA.10.1.1.4.7_1,
FRA010001001004008,Messac,,Commune,Commune simple,FRA.10.1.1.4.8_1,
FRA010001001004009,Montendre,,Commune,Chef-lieu canton,FRA.10.1.1.4.9_1,
FRA010001001004010,Pommiers-Moulons,,Commune,Commune simple,FRA.10.1.1.4.10_1,
FRA010001001004011,Rouffignac,,Commune,Commune simple,FRA.10.1.1.4.11_1,
FRA010001001004012,Souméras,,Commune,Commune simple,FRA.10.1.1.4.12_1,
FRA010001001004013,Sousmoulins,,Commune,Commune simple,FRA.10.1.1.4.13_1,
FRA010001001004014,Tugéras-Saint-Maurice,,Commune,Commune simple,FRA.10.1.1.4.14_1,
FRA010001001004015,Vanzac,,Commune,Commune simple,FRA.10.1.1.4.15_1,
FRA010001001005001,Boresse-et-Martron,,Commune,Commune simple,FRA.10.1.1.5.1_1,
FRA010001001005002,Boscamnant,,Commune,Commune simple,FRA.10.1.1.5.2_1,
FRA010001001005003,Cercoux,,Commune,Commune simple,FRA.10.1.1.5.3_1,
FRA010001001005004,Clérac,,Commune,Commune simple,FRA.10.1.1.5.4_1,
FRA010001001005005,La Barde,,Commune,Commune simple,FRA.10.1.1.5.5_1,
FRA010001001005006,La Clotte,,Commune,Commune simple,FRA.10.1.1.5.6_1,
FRA010001001005007,La Genétouze,,Commune,Commune simple,FRA.10.1.1.5.7_1,
FRA010001001005008,Le Fouilloux,,Commune,Commune simple,FRA.10.1.1.5.8_1,
FRA010001001005009,Montguyon,,Commune,Chef-lieu canton,FRA.10.1.1.5.9_1,
FRA010001001005010,Neuvicq,,Commune,Commune simple,FRA.10.1.1.5.10_1,
FRA010001001005011,Saint-Aigulin,,Commune,Commune simple,FRA.10.1.1.5.11_1,
FRA010001001005012,Saint-Martin-d'Ary,,Commune,Commune simple,FRA.10.1.1.5.12_1,
FRA010001001005013,Saint-Martin-de-Coux,,Commune,Commune simple,FRA.10.1.1.5.13_1,
FRA010001001005014,Saint-Pierre-du-Palais,,Commune,Commune simple,FRA.10.1.1.5.14_1,
FRA010001001006001,Bedenac,,Commune,Commune simple,FRA.10.1.1.6.1_1,
FRA010001001006002,Bussac-Forêt,,Commune,Commune simple,FRA.10.1.1.6.2_1,
FRA010001001006003,Chatenet,,Commune,Commune simple,FRA.10.1.1.6.3_1,
FRA010001001006004,Chepniers,,Commune,Commune simple,FRA.10.1.1.6.4_1,
FRA010001001006005,Chevanceaux,,Commune,Commune simple,FRA.10.1.1.6.5_1,
FRA010001001006006,Le Pin,,Commune,Commune simple,FRA.10.1.1.6.6_1,
FRA010001001006007,Mérignac,,Commune,Commune simple,FRA.10.1.1.6.7_1,
FRA010001001006008,Montlieu-la-Garde,,Commune,Chef-lieu canton,FRA.10.1.1.6.8_1,
FRA010001001006009,Orignolles,,Commune,Commune simple,FRA.10.1.1.6.9_1,
FRA010001001006010,Polignac,,Commune,Commune simple,FRA.10.1.1.6.10_1,
FRA010001001006011,Pouillac,,Commune,Commune simple,FRA.10.1.1.6.11_1,
FRA010001001006012,Saint-Palais-de-Négrignac,,Commune,Commune simple,FRA.10.1.1.6.12_1,
FRA010001001006013,Sainte-Colombe,,Commune,Commune simple,FRA.10.1.1.6.13_1,
FRA010001001007001,Bois,,Commune,Commune simple,FRA.10.1.1.7.1_1,
FRA010001001007002,Champagnolles,,Commune,Commune simple,FRA.10.1.1.7.2_1,
FRA010001001007003,Clam,,Commune,Commune simple,FRA.10.1.1.7.3_1,
FRA010001001007004,Clion,,Commune,Commune simple,FRA.10.1.1.7.4_1,
FRA010001001007005,Givrezac,,Commune,Commune simple,FRA.10.1.1.7.5_1,
FRA010001001007006,Lorignac,,Commune,Commune simple,FRA.10.1.1.7.6_1,
FRA010001001007007,Mosnac,,Commune,Commune simple,FRA.10.1.1.7.7_1,
FRA010001001007008,Plassac,,Commune,Commune simple,FRA.10.1.1.7.8_1,
FRA010001001007009,Saint-Dizant-du-Gua,,Commune,Commune simple,FRA.10.1.1.7.9_1,
FRA010001001007010,Saint-Fort-sur-Gironde,,Commune,Commune simple,FRA.10.1.1.7.10_1,
FRA010001001007011,Saint-Genis-de-Saintonge,,Commune,Chef-lieu canton,FRA.10.1.1.7.11_1,
FRA010001001007012,Saint-Georges-Antignac,,Commune,Commune simple,FRA.10.1.1.7.12_1,
FRA010001001007013,Saint-Germain-du-Seudre,,Commune,Commune simple,FRA.10.1.1.7.13_1,
FRA010001001007014,Saint-Grégoire-d'Ardennes,,Commune,Commune simple,FRA.10.1.1.7.14_1,
FRA010001001007015,Saint-Palais-de-Phiolin,,Commune,Commune simple,FRA.10.1.1.7.15_1,
FRA010001001007016,Saint-Sigismond-de-Clermont,,Commune,Commune simple,FRA.10.1.1.7.16_1,
FRA010001002001001,Ars-en-Ré,,Commune,Chef-lieu canton,FRA.10.1.2.1.1_1,
FRA010001002001002,La Couarde-sur-Mer,,Commune,Commune simple,FRA.10.1.2.1.2_1,
FRA010001002001003,Les Portes-en-Ré,,Commune,Commune simple,FRA.10.1.2.1.3_1,
FRA010001002001004,Loix,,Commune,Commune simple,FRA.10.1.2.1.4_1,
FRA010001002001005,Saint-Clément-des-Baleines,,Commune,Commune simple,FRA.10.1.2.1.5_1,
FRA010001002002001,Angoulins,,Commune,Commune simple,FRA.10.1.2.2.1_1,
FRA010001002002002,Aytré,,Commune,Chef-lieu canton,FRA.10.1.2.2.2_1,
FRA010001002002003,Châtelaillon-Plage,,Commune,Commune simple,FRA.10.1.2.2.3_1,
FRA010001002003001,Angliers,,Commune,Commune simple,FRA.10.1.2.3.1_1,
FRA010001002003002,Benon,,Commune,Commune simple,FRA.10.1.2.3.2_1,
FRA010001002003003,Courçon,,Commune,Chef-lieu canton,FRA.10.1.2.3.3_1,
FRA010001002003004,Cramchaban,,Commune,Commune simple,FRA.10.1.2.3.4_1,
FRA010001002003005,Ferrières,,Commune,Commune simple,FRA.10.1.2.3.5_1,
FRA010001002003006,La Grève-sur-Mignon,,Commune,Commune simple,FRA.10.1.2.3.6_1,
FRA010001002003007,La Laigne,,Commune,Commune simple,FRA.10.1.2.3.7_1,
FRA010001002003008,La Ronde,,Commune,Commune simple,FRA.10.1.2.3.8_1,
FRA010001002003009,Le Gué-d'Alleré,,Commune,Commune simple,FRA.10.1.2.3.9_1,
FRA010001002003010,Nuaillé-d'Aunis,,Commune,Commune simple,FRA.10.1.2.3.10_1,
FRA010001002003011,Saint-Cyr-du-Doret,,Commune,Commune simple,FRA.10.1.2.3.11_1,
FRA010001002003012,Saint-Jean-de-Liversay,,Commune,Commune simple,FRA.10.1.2.3.12_1,
FRA010001002003013,Saint-Sauveur-d'Aunis,,Commune,Commune simple,FRA.10.1.2.3.13_1,
FRA010001002003014,Taugon,,Commune,Commune simple,FRA.10.1.2.3.14_1,
FRA010001002004001,Anais,,Commune,Commune simple,FRA.10.1.2.4.1_1,
FRA010001002004002,Bourgneuf,,Commune,Commune simple,FRA.10.1.2.4.2_1,
FRA010001002004003,Clavette,,Commune,Commune simple,FRA.10.1.2.4.3_1,
FRA010001002004004,Croix-Chapeau,,Commune,Commune simple,FRA.10.1.2.4.4_1,
FRA010001002004005,La Jarne,,Commune,Commune simple,FRA.10.1.2.4.5_1,
FRA010001002004006,La Jarrie,,Commune,Chef-lieu canton,FRA.10.1.2.4.6_1,
FRA010001002004007,Montroy,,Commune,Commune simple,FRA.10.1.2.4.7_1,
FRA010001002004008,Saint-Christophe,,Commune,Commune simple,FRA.10.1.2.4.8_1,
FRA010001002004009,Saint-Médard-d'Aunis,,Commune,Commune simple,FRA.10.1.2.4.9_1,
FRA010001002004010,Saint-Rogatien,,Commune,Commune simple,FRA.10.1.2.4.10_1,
FRA010001002004011,Saint-Vivien,,Commune,Commune simple,FRA.10.1.2.4.11_1,
FRA010001002004012,Sainte-Soulle,,Commune,Commune simple,FRA.10.1.2.4.12_1,
FRA010001002004013,Salles-sur-Mer,,Commune,Commune simple,FRA.10.1.2.4.13_1,
FRA010001002004014,Vérines,,Commune,Commune simple,FRA.10.1.2.4.14_1,
FRA010001002005001,Esnandes,,Commune,Commune simple,FRA.10.1.2.5.1_1,
FRA010001002005002,Marsilly,,Commune,Commune simple,FRA.10.1.2.5.2_1,
FRA010001002005003,Puilboreau,,Commune,Commune simple,FRA.10.1.2.5.3_1,
FRA010001002005004,Saint-Xandre,,Commune,Commune simple,FRA.10.1.2.5.4_1,
FRA010001002006001,Dompierre-sur-Mer,,Commune,Commune simple,FRA.10.1.2.6.1_1,
FRA010001002006002,Périgny,,Commune,Commune simple,FRA.10.1.2.6.2_1,
FRA010001002007001,L'Houmeau,,Commune,Commune simple,FRA.10.1.2.7.1_1,
FRA010001002007002,Lagord,,Commune,Commune simple,FRA.10.1.2.7.2_1,
FRA010001002007003,Nieul-sur-Mer,,Commune,Commune simple,FRA.10.1.2.7.3_1,
FRA010001002008001,La Rochelle,,Commune,Préfecture,FRA.10.1.2.8.1_1,
FRA010001002009001,Andilly,,Commune,Commune simple,FRA.10.1.2.9.1_1,
FRA010001002009002,Charron,,Commune,Commune simple,FRA.10.1.2.9.2_1,
FRA010001002009003,Longèves,,Commune,Commune simple,FRA.10.1.2.9.3_1,
FRA010001002009004,Marans,,Commune,Chef-lieu canton,FRA.10.1.2.9.4_1,
FRA010001002009005,Saint-Ouen-d'Aunis,,Commune,Commune simple,FRA.10.1.2.9.5_1,
FRA010001002009006,Villedoux,,Commune,Commune simple,FRA.10.1.2.9.6_1,
FRA010001002010001,La Flotte,,Commune,Commune simple,FRA.10.1.2.10.1_1,
FRA010001002010002,Le Bois-Plage-en-Ré,,Commune,Commune simple,FRA.10.1.2.10.2_1,
FRA010001002010003,Rivedoux-Plage,,Commune,Commune simple,FRA.10.1.2.10.3_1,
FRA010001002010004,Saint-Martin-de-Ré,,Commune,Chef-lieu canton,FRA.10.1.2.10.4_1,
FRA010001002010005,Sainte-Marie-de-Ré,,Commune,Commune simple,FRA.10.1.2.10.5_1,
FRA010001003001001,Aigrefeuille-d'Aunis,,Commune,Chef-lieu canton,FRA.10.1.3.1.1_1,
FRA010001003001002,Ardillières,,Commune,Commune simple,FRA.10.1.3.1.2_1,
FRA010001003001003,Ballon,,Commune,Commune simple,FRA.10.1.3.1.3_1,
FRA010001003001004,Bouhet,,Commune,Commune simple,FRA.10.1.3.1.4_1,
FRA010001003001005,Chambon,,Commune,Commune simple,FRA.10.1.3.1.5_1,
FRA010001003001006,Ciré-d'Aunis,,Commune,Commune simple,FRA.10.1.3.1.6_1,
FRA010001003001007,Forges,,Commune,Commune simple,FRA.10.1.3.1.7_1,
FRA010001003001008,Landrais,,Commune,Commune simple,FRA.10.1.3.1.8_1,
FRA010001003001009,Le Thou,,Commune,Commune simple,FRA.10.1.3.1.9_1,
FRA010001003001010,Thairé,,Commune,Commune simple,FRA.10.1.3.1.10_1,
FRA010001003001011,Virson,,Commune,Commune simple,FRA.10.1.3.1.11_1,
FRA010001003002001,Arvert,,Commune,Commune simple,FRA.10.1.3.2.1_1,
FRA010001003002002,Chaillevette,,Commune,Commune simple,FRA.10.1.3.2.2_1,
FRA010001003002003,Étaules,,Commune,Commune simple,FRA.10.1.3.2.3_1,
FRA010001003002004,La Tremblade,,Commune,Chef-lieu canton,FRA.10.1.3.2.4_1,
FRA010001003002005,Les Mathes,,Commune,Commune simple,FRA.10.1.3.2.5_1,
FRA010001003002006,Saint-Augustin,,Commune,Commune simple,FRA.10.1.3.2.6_1,
FRA010001003003001,Dolus-d'Oléron,,Commune,Commune simple,FRA.10.1.3.3.1_1,
FRA010001003003002,Le Château-d'Oléron,,Commune,Chef-lieu canton,FRA.10.1.3.3.2_1,
FRA010001003003003,Le Grand-Village-Plage,,Commune,Commune simple,FRA.10.1.3.3.3_1,
FRA010001003003004,Saint-Trojan-les-Bains,,Commune,Commune simple,FRA.10.1.3.3.4_1,
FRA010001003004001,Bourcefranc-le-Chapus,,Commune,Commune simple,FRA.10.1.3.4.1_1,
FRA010001003004002,Hiers-Brouage,,Commune,Commune simple,FRA.10.1.3.4.2_1,
FRA010001003004003,Le Gua,,Commune,Commune simple,FRA.10.1.3.4.3_1,
FRA010001003004004,Marennes,,Commune,Chef-lieu canton,FRA.10.1.3.4.4_1,
FRA010001003004005,Nieulle-sur-Seudre,,Commune,Commune simple,FRA.10.1.3.4.5_1,
FRA010001003004006,Saint-Just-Luzac,,Commune,Commune simple,FRA.10.1.3.4.6_1,
FRA010001003004007,Saint-Sornin,,Commune,Commune simple,FRA.10.1.3.4.7_1,
FRA010001003005001,Breuil-Magné,,Commune,Commune simple,FRA.10.1.3.5.1_1,
FRA010001003005002,Fouras,,Commune,Commune simple,FRA.10.1.3.5.2_1,
FRA010001003005003,Île-d'Aix,,Commune,Commune simple,FRA.10.1.3.5.3_1,
FRA010001003005004,Loire-les-Marais,,Commune,Commune simple,FRA.10.1.3.5.4_1,
FRA010001003005005,Saint-Laurent-de-la-Prée,,Commune,Commune simple,FRA.10.1.3.5.5_1,
FRA010001003005006,Vergeroux,,Commune,Commune simple,FRA.10.1.3.5.6_1,
FRA010001003005007,Yves,,Commune,Commune simple,FRA.10.1.3.5.7_1,
FRA010001003006001,Rochefort,,Commune,Sous-préfecture,FRA.10.1.3.6.1_1,
FRA010001003007001,Saint-Georges-de-Didonne,,Commune,Commune simple,FRA.10.1.3.7.1_1,
FRA010001003008001,Breuillet,,Commune,Commune simple,FRA.10.1.3.8.1_1,
FRA010001003008002,L'Éguille,,Commune,Commune simple,FRA.10.1.3.8.2_1,
FRA010001003008003,Mornac-sur-Seudre,,Commune,Commune simple,FRA.10.1.3.8.3_1,
FRA010001003008004,Saint-Palais-sur-Mer,,Commune,Commune simple,FRA.10.1.3.8.4_1,
FRA010001003008005,Saint-Sulpice-de-Royan,,Commune,Commune simple,FRA.10.1.3.8.5_1,
FRA010001003008006,Vaux-sur-Mer,,Commune,Commune simple,FRA.10.1.3.8.6_1,
FRA010001003009001,Royan,,Commune,Chef-lieu canton,FRA.10.1.3.9.1_1,
FRA010001003010001,Beaugeay,,Commune,Commune simple,FRA.10.1.3.10.1_1,
FRA010001003010002,Champagne,,Commune,Commune simple,FRA.10.1.3.10.2_1,
FRA010001003010003,Échillais,,Commune,Commune simple,FRA.10.1.3.10.3_1,
FRA010001003010004,La Gripperie-Saint-Symphorien,,Commune,Commune simple,FRA.10.1.3.10.4_1,
FRA010001003010005,Moëze,,Commune,Commune simple,FRA.10.1.3.10.5_1,
FRA010001003010006,Port-des-Barques,,Commune,Commune simple,FRA.10.1.3.10.6_1,
FRA010001003010007,Saint-Agnant,,Commune,Chef-lieu canton,FRA.10.1.3.10.7_1,
FRA010001003010008,Saint-Froult,,Commune,Commune simple,FRA.10.1.3.10.8_1,
FRA010001003010009,Saint-Jean-d'Angle,,Commune,Commune simple,FRA.10.1.3.10.9_1,
FRA010001003010010,Saint-Nazaire-sur-Charente,,Commune,Commune simple,FRA.10.1.3.10.10_1,
FRA010001003010011,Soubise,,Commune,Commune simple,FRA.10.1.3.10.11_1,
FRA010001003011001,La Brée-les-Bains,,Commune,Commune simple,FRA.10.1.3.11.1_1,
FRA010001003011002,Saint-Denis-d'Oléron,,Commune,Commune simple,FRA.10.1.3.11.2_1,
FRA010001003011003,Saint-Georges-d'Oléron,,Commune,Commune simple,FRA.10.1.3.11.3_1,
FRA010001003011004,Saint-Pierre-d'Oléron,,Commune,Chef-lieu canton,FRA.10.1.3.11.4_1,
FRA010001003012001,Breuil-la-Réorte,,Commune,Commune simple,FRA.10.1.3.12.1_1,
FRA010001003012002,Marsais,,Commune,Commune simple,FRA.10.1.3.12.2_1,
FRA010001003012003,Péré,,Commune,Commune simple,FRA.10.1.3.12.3_1,
FRA010001003012004,Puyravault,,Commune,Commune simple,FRA.10.1.3.12.4_1,
FRA010001003012005,Saint-Georges-du-Bois,,Commune,Commune simple,FRA.10.1.3.12.5_1,
FRA010001003012006,Saint-Germain-de-Marencennes,,Commune,Commune simple,FRA.10.1.3.12.6_1,
FRA010001003012007,Saint-Mard,,Commune,Commune simple,FRA.10.1.3.12.7_1,
FRA010001003012008,Saint-Pierre-d'Amilly,,Commune,Commune simple,FRA.10.1.3.12.8_1,
FRA010001003012009,Saint-Saturnin-du-Bois,,Commune,Commune simple,FRA.10.1.3.12.9_1,
FRA010001003012010,Surgères,,Commune,Chef-lieu canton,FRA.10.1.3.12.10_1,
FRA010001003012011,Vandré,,Commune,Commune simple,FRA.10.1.3.12.11_1,
FRA010001003012012,Vouhé,,Commune,Commune simple,FRA.10.1.3.12.12_1,
FRA010001003013001,Cabariot,,Commune,Commune simple,FRA.10.1.3.13.1_1,
FRA010001003013002,Genouillé,,Commune,Commune simple,FRA.10.1.3.13.2_1,
FRA010001003013003,Lussant,,Commune,Commune simple,FRA.10.1.3.13.3_1,
FRA010001003013004,Moragne,,Commune,Commune simple,FRA.10.1.3.13.4_1,
FRA010001003013005,Muron,,Commune,Commune simple,FRA.10.1.3.13.5_1,
FRA010001003013006,Saint-Coutant-le-Grand,,Commune,Commune simple,FRA.10.1.3.13.6_1,
FRA010001003013007,Saint-Hippolyte,,Commune,Commune simple,FRA.10.1.3.13.7_1,
FRA010001003013008,Tonnay-Charente,,Commune,Chef-lieu canton,FRA.10.1.3.13.8_1,
FRA010001004001001,Aulnay,,Commune,Chef-lieu canton,FRA.10.1.4.1.1_1,
FRA010001004001002,Blanzay-sur-Boutonne,,Commune,Commune simple,FRA.10.1.4.1.2_1,
FRA010001004001003,Cherbonnières,,Commune,Commune simple,FRA.10.1.4.1.3_1,
FRA010001004001004,Chives,,Commune,Commune simple,FRA.10.1.4.1.4_1,
FRA010001004001005,Contré,,Commune,Commune simple,FRA.10.1.4.1.5_1,
FRA010001004001006,Dampierre-sur-Boutonne,,Commune,Commune simple,FRA.10.1.4.1.6_1,
FRA010001004001007,Fontaine-Chalendray,,Commune,Commune simple,FRA.10.1.4.1.7_1,
FRA010001004001008,La Villedieu,,Commune,Commune simple,FRA.10.1.4.1.8_1,
FRA010001004001009,Le Gicq,,Commune,Commune simple,FRA.10.1.4.1.9_1,
FRA010001004001010,Les Éduts,,Commune,Commune simple,FRA.10.1.4.1.10_1,
FRA010001004001011,Loiré-sur-Nie,,Commune,Commune simple,FRA.10.1.4.1.11_1,
FRA010001004001012,Néré,,Commune,Commune simple,FRA.10.1.4.1.12_1,
FRA010001004001013,Nuaillé-sur-Boutonne,,Commune,Commune simple,FRA.10.1.4.1.13_1,
FRA010001004001014,Paillé,,Commune,Commune simple,FRA.10.1.4.1.14_1,
FRA010001004001015,Romazières,,Commune,Commune simple,FRA.10.1.4.1.15_1,
FRA010001004001016,Saint-Georges-de-Longuepierre,,Commune,Commune simple,FRA.10.1.4.1.16_1,
FRA010001004001017,Saint-Mandé-sur-Brédoire,,Commune,Commune simple,FRA.10.1.4.1.17_1,
FRA010001004001018,Saint-Martin-de-Juillers,,Commune,Commune simple,FRA.10.1.4.1.18_1,
FRA010001004001019,Saint-Pierre-de-Juillers,,Commune,Commune simple,FRA.10.1.4.1.19_1,
FRA010001004001020,Saleignes,,Commune,Commune simple,FRA.10.1.4.1.20_1,
FRA010001004001021,Seigné,,Commune,Commune simple,FRA.10.1.4.1.21_1,
FRA010001004001022,Villemorin,,Commune,Commune simple,FRA.10.1.4.1.22_1,
FRA010001004001023,Villiers-Couture,,Commune,Commune simple,FRA.10.1.4.1.23_1,
FRA010001004001024,Vinax,,Commune,Commune simple,FRA.10.1.4.1.24_1,
FRA010001004002001,Bernay-Saint-Martin,,Commune,Commune simple,FRA.10.1.4.2.1_1,
FRA010001004002002,Coivert,,Commune,Commune simple,FRA.10.1.4.2.2_1,
FRA010001004002003,Courant,,Commune,Commune simple,FRA.10.1.4.2.3_1,
FRA010001004002004,Dœuil-sur-le-Mignon,,Commune,Commune simple,FRA.10.1.4.2.4_1,
FRA010001004002005,La Croix-Comtesse,,Commune,Commune simple,FRA.10.1.4.2.5_1,
FRA010001004002006,La Jarrie-Audouin,,Commune,Commune simple,FRA.10.1.4.2.6_1,
FRA010001004002007,Loulay,,Commune,Chef-lieu canton,FRA.10.1.4.2.7_1,
FRA010001004002008,Lozay,,Commune,Commune simple,FRA.10.1.4.2.8_1,
FRA010001004002009,Migré,,Commune,Commune simple,FRA.10.1.4.2.9_1,
FRA010001004002010,Saint-Félix,,Commune,Commune simple,FRA.10.1.4.2.10_1,
FRA010001004002011,Saint-Martial,,Commune,Commune simple,FRA.10.1.4.2.11_1,
FRA010001004002012,Saint-Pierre-de-l'Isle,,Commune,Commune simple,FRA.10.1.4.2.12_1,
FRA010001004002013,Saint-Séverin-sur-Boutonne,,Commune,Commune simple,FRA.10.1.4.2.13_1,
FRA010001004002014,Vergné,,Commune,Commune simple,FRA.10.1.4.2.14_1,
FRA010001004002015,Villeneuve-la-Comtesse,,Commune,Commune simple,FRA.10.1.4.2.15_1,
FRA010001004003001,Bagnizeau,,Commune,Commune simple,FRA.10.1.4.3.1_1,
FRA010001004003002,Ballans,,Commune,Commune simple,FRA.10.1.4.3.2_1,
FRA010001004003003,Bazauges,,Commune,Commune simple,FRA.10.1.4.3.3_1,
FRA010001004003004,Beauvais-sur-Matha,,Commune,Commune simple,FRA.10.1.4.3.4_1,
FRA010001004003005,Blanzac-lès-Matha,,Commune,Commune simple,FRA.10.1.4.3.5_1,
FRA010001004003006,Bresdon,,Commune,Commune simple,FRA.10.1.4.3.6_1,
FRA010001004003007,Brie-sous-Matha,,Commune,Commune simple,FRA.10.1.4.3.7_1,
FRA010001004003008,Courcerac,,Commune,Commune simple,FRA.10.1.4.3.8_1,
FRA010001004003009,Cressé,,Commune,Commune simple,FRA.10.1.4.3.9_1,
FRA010001004003010,Gibourne,,Commune,Commune simple,FRA.10.1.4.3.10_1,
FRA010001004003011,Gourvillette,,Commune,Commune simple,FRA.10.1.4.3.11_1,
FRA010001004003012,Haimps,,Commune,Commune simple,FRA.10.1.4.3.12_1,
FRA010001004003013,La Brousse,,Commune,Commune simple,FRA.10.1.4.3.13_1,
FRA010001004003014,Les Touches-de-Périgny,,Commune,Commune simple,FRA.10.1.4.3.14_1,
FRA010001004003015,Louzignac,,Commune,Commune simple,FRA.10.1.4.3.15_1,
FRA010001004003016,Macqueville,,Commune,Commune simple,FRA.10.1.4.3.16_1,
FRA010001004003017,Massac,,Commune,Commune simple,FRA.10.1.4.3.17_1,
FRA010001004003018,Matha,,Commune,Chef-lieu canton,FRA.10.1.4.3.18_1,
FRA010001004003019,Mons,,Commune,Commune simple,FRA.10.1.4.3.19_1,
FRA010001004003020,Neuvicq-le-Château,,Commune,Commune simple,FRA.10.1.4.3.20_1,
FRA010001004003021,Prignac,,Commune,Commune simple,FRA.10.1.4.3.21_1,
FRA010001004003022,Saint-Ouen,,Commune,Commune simple,FRA.10.1.4.3.22_1,
FRA010001004003023,Siecq,,Commune,Commune simple,FRA.10.1.4.3.23_1,
FRA010001004003024,Sonnac,,Commune,Commune simple,FRA.10.1.4.3.24_1,
FRA010001004003025,Thors,,Commune,Commune simple,FRA.10.1.4.3.25_1,
FRA010001004004001,Aujac,,Commune,Commune simple,FRA.10.1.4.4.1_1,
FRA010001004004002,Aumagne,,Commune,Commune simple,FRA.10.1.4.4.2_1,
FRA010001004004003,Authon-Ébéon,,Commune,Commune simple,FRA.10.1.4.4.3_1,
FRA010001004004004,Bercloux,,Commune,Commune simple,FRA.10.1.4.4.4_1,
FRA010001004004005,Brizambourg,,Commune,Commune simple,FRA.10.1.4.4.5_1,
FRA010001004004006,Juicq,,Commune,Commune simple,FRA.10.1.4.4.6_1,
FRA010001004004007,La Frédière,,Commune,Commune simple,FRA.10.1.4.4.7_1,
FRA010001004004008,Nantillé,,Commune,Commune simple,FRA.10.1.4.4.8_1,
FRA010001004004009,Saint-Hilaire-de-Villefranche,,Commune,Chef-lieu canton,FRA.10.1.4.4.9_1,
FRA010001004004010,Sainte-Même,,Commune,Commune simple,FRA.10.1.4.4.10_1,
FRA010001004005001,Antezant-la-Chapelle,,Commune,Commune simple,FRA.10.1.4.5.1_1,
FRA010001004005002,Asnières-la-Giraud,,Commune,Commune simple,FRA.10.1.4.5.2_1,
FRA010001004005003,Bignay,,Commune,Commune simple,FRA.10.1.4.5.3_1,
FRA010001004005004,Courcelles,,Commune,Commune simple,FRA.10.1.4.5.4_1,
FRA010001004005005,Fontenet,,Commune,Commune simple,FRA.10.1.4.5.5_1,
FRA010001004005006,La Benâte,,Commune,Commune simple,FRA.10.1.4.5.6_1,
FRA010001004005007,La Vergne,,Commune,Commune simple,FRA.10.1.4.5.7_1,
FRA010001004005008,Landes,,Commune,Commune simple,FRA.10.1.4.5.8_1,
FRA010001004005009,Les Églises-d'Argenteuil,,Commune,Commune simple,FRA.10.1.4.5.9_1,
FRA010001004005010,Mazeray,,Commune,Commune simple,FRA.10.1.4.5.10_1,
FRA010001004005011,Poursay-Garnaud,,Commune,Commune simple,FRA.10.1.4.5.11_1,
FRA010001004005012,Saint-Denis-du-Pin,,Commune,Commune simple,FRA.10.1.4.5.12_1,
FRA010001004005013,Saint-Jean-d'Angély,,Commune,Sous-préfecture,FRA.10.1.4.5.13_1,
FRA010001004005014,Saint-Julien-de-l'Escap,,Commune,Commune simple,FRA.10.1.4.5.14_1,
FRA010001004005015,Saint-Pardoult,,Commune,Commune simple,FRA.10.1.4.5.15_1,
FRA010001004005016,Ternant,,Commune,Commune simple,FRA.10.1.4.5.16_1,
FRA010001004005017,Varaize,,Commune,Commune simple,FRA.10.1.4.5.17_1,
